"","lat","lon","aet"
"744",-100.25,38.25,618.234832764487
"745",-99.75,38.25,628.093798306421
"746",-99.25,38.25,677.515362442995
"747",-98.75,38.25,654.90475785383
"748",-98.25,38.25,792.988017871037
"749",-97.75,38.25,829.650858655514
"750",-97.25,38.25,846.219526542234
"751",-96.75,38.25,853.587843402638
"752",-96.25,38.25,834.780872357209
"753",-95.75,38.25,843.626895890106
"754",-95.25,38.25,860.506313972466
"755",-94.75,38.25,874.500562200788
"756",-94.25,38.25,860.153522342443
"757",-93.75,38.25,855.356640827493
"758",-93.25,38.25,855.048973626108
"759",-92.75,38.25,847.818903362611
"760",-92.25,38.25,840.671675393358
"761",-91.75,38.25,827.333087124804
"762",-91.25,38.25,829.894423611375
"763",-90.75,38.25,829.974282947253
"764",-90.25,38.25,847.223585749933
"765",-89.75,38.25,836.834498588534
"766",-89.25,38.25,813.320083946921
"767",-88.75,38.25,796.471077721566
"768",-88.25,38.25,809.743164645974
"769",-87.75,38.25,833.098175663676
"770",-87.25,38.25,835.016640806993
"771",-86.75,38.25,811.374955144187
"772",-86.25,38.25,815.952029742766
"773",-85.75,38.25,844.541826761619
"774",-85.25,38.25,774.761895487551
"775",-84.75,38.25,780.437154513784
"776",-84.25,38.25,794.456531428266
"777",-83.75,38.25,797.043547487585
"778",-83.25,38.25,776.914821404265
"779",-82.75,38.25,784.719464255963
"780",-82.25,38.25,758.569074166531
"781",-81.75,38.25,727.989530259278
"782",-81.25,38.25,707.042216667556
"783",-80.75,38.25,636.253337018105
"784",-80.25,38.25,585.161515715648
"785",-104.25,37.75,389.341197347268
"786",-103.75,37.75,375.802996745799
"787",-103.25,37.75,398.554104831477
"788",-102.75,37.75,452.982116675936
"789",-102.25,37.75,489.502217117231
"790",-101.75,37.75,514.030226841278
"791",-101.25,37.75,540.044517927105
"792",-100.75,37.75,601.50029514404
"793",-100.25,37.75,641.928815924563
"794",-99.75,37.75,670.0503179105
"795",-99.25,37.75,689.365552812698
"796",-98.75,37.75,668.792086498834
"797",-98.25,37.75,741.42133538262
"798",-97.75,37.75,811.497070322162
"799",-97.25,37.75,845.889551517466
"800",-96.75,37.75,874.832582756644
"801",-96.25,37.75,850.470040426357
"802",-95.75,37.75,859.867028689943
"803",-95.25,37.75,883.111748483498
"804",-94.75,37.75,862.60372482118
"805",-94.25,37.75,844.04613721231
"806",-93.75,37.75,864.810146123171
"807",-93.25,37.75,872.850578370737
"808",-92.75,37.75,874.483470317093
"809",-92.25,37.75,866.317827775569
"810",-91.75,37.75,841.2090018165
"811",-91.25,37.75,822.650843088981
"812",-90.75,37.75,791.174271002354
"813",-90.25,37.75,809.937598569784
"814",-89.75,37.75,837.731244861614
"815",-89.25,37.75,839.005961981136
"816",-88.75,37.75,841.239398301695
"817",-88.25,37.75,845.711783977807
"818",-87.75,37.75,839.552835633745
"819",-87.25,37.75,853.096455231076
"820",-86.75,37.75,832.696694015205
"821",-86.25,37.75,817.31552503095
"822",-85.75,37.75,820.703248418402
"823",-85.25,37.75,802.033142429311
"824",-84.75,37.75,810.342736083374
"825",-84.25,37.75,811.425367876887
"826",-83.75,37.75,790.420648823259
"827",-83.25,37.75,787.009757290769
"828",-82.75,37.75,769.779207350104
"829",-82.25,37.75,754.344860658282
"830",-81.75,37.75,722.966637359117
"831",-81.25,37.75,678.173632164369
"832",-80.75,37.75,681.476432269068
"833",-80.25,37.75,667.92449477606
"834",-104.25,37.25,434.609232902527
"835",-103.75,37.25,441.718203570694
"836",-103.25,37.25,465.725230361801
"837",-102.75,37.25,486.031105463597
"838",-102.25,37.25,513.92936638277
"839",-101.75,37.25,533.169912428304
"840",-101.25,37.25,550.340731125034
"841",-100.75,37.25,618.441929268418
"842",-100.25,37.25,636.584294870496
"843",-99.75,37.25,655.82006621547
"844",-99.25,37.25,713.269688173197
"845",-98.75,37.25,791.598542490043
"846",-98.25,37.25,750.390590431634
"847",-97.75,37.25,856.144177411683
"848",-97.25,37.25,873.760837558686
"849",-96.75,37.25,857.044282807037
"850",-96.25,37.25,840.9153856911
"851",-95.75,37.25,881.662616890855
"852",-95.25,37.25,879.46314344136
"853",-94.75,37.25,837.33039941499
"854",-94.25,37.25,850.40648889984
"855",-93.75,37.25,863.288027951756
"856",-93.25,37.25,875.754443028709
"857",-92.75,37.25,888.054034254048
"858",-92.25,37.25,878.513276509941
"859",-91.75,37.25,855.850350485649
"860",-91.25,37.25,846.274841796658
"861",-90.75,37.25,839.150642414112
"862",-90.25,37.25,833.766013503307
"863",-89.75,37.25,837.02728882269
"864",-89.25,37.25,874.15811958164
"865",-88.75,37.25,863.131544780917
"866",-88.25,37.25,839.058289829642
"867",-87.75,37.25,832.049870015122
"868",-87.25,37.25,835.799601879437
"869",-86.75,37.25,828.519091130234
"870",-86.25,37.25,808.464303163346
"871",-85.75,37.25,818.939525046386
"872",-85.25,37.25,805.062317306641
"873",-84.75,37.25,801.963848756161
"874",-84.25,37.25,791.918799040373
"875",-83.75,37.25,775.739992743125
"876",-83.25,37.25,770.713035412249
"877",-82.75,37.25,737.544741609832
"878",-82.25,37.25,722.882955349982
"879",-81.75,37.25,694.986348385457
"880",-81.25,37.25,664.13360256888
"881",-80.75,37.25,676.454155890271
"882",-80.25,37.25,656.678445547353
